"","Taxon","NamID","fieldNumber","references"
"3178","Lamellibrachia satsuma","Kagoshima Bay","HPD#0686","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2070007537"
"3179","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/21584"
"3180","Lamellibrachia satsuma","Kagoshima Bay","HPD#0739","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/115630"
"3181","Lamellibrachia satsuma","Kagoshima Bay","3K#0282","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960009244"
"3182","Lamellibrachia satsuma","Kagoshima Bay","HPD#0885","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008326"
"3183","Lamellibrachia satsuma","Kagoshima Bay","2K#0767","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2940009381"
"3184","Lamellibrachia satsuma","Kagoshima Bay","3K#0282","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960012394"
"3185","Lamellibrachia satsuma","Kagoshima Bay","HPD#0250","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/40125"
"3186","Lamellibrachia satsuma","Kagoshima Bay","3K#0413","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/71244"
"3187","Lamellibrachia satsuma","Kagoshima Bay","HPD#0892","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/19450"
"3188","Lamellibrachia satsuma","Kagoshima Bay","HPD#0467","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/115843"
"3189","Lamellibrachia satsuma","Kagoshima Bay","2K#0767","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2940009361"
"3190","Lamellibrachia satsuma","Kagoshima Bay","3K#0248","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2950009167"
"3191","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008654"
"3192","Lamellibrachia satsuma","Nikko volcano","6K#0144","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/35357"
"3193","Lamellibrachia satsuma","Kagoshima Bay","HPD#0205","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/24015"
"3194","Lamellibrachia satsuma","Kagoshima Bay","3K#0248","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2950009292"
"3195","Lamellibrachia satsuma","Kagoshima Bay","HPD#0892","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080020904"
"3196","Lamellibrachia satsuma","Kagoshima Bay","3K#0372","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2980005148"
"3197","Lamellibrachia satsuma","Kagoshima Bay","3K#0162","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2930009477"
"3198","Lamellibrachia satsuma","Kagoshima Bay","HPD#0885","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008318"
"3199","Lamellibrachia satsuma","Kagoshima Bay","HPD#0378","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/49935"
"3200","Lamellibrachia satsuma","Kagoshima Bay","3K#0248","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2950004333"
"3201","Lamellibrachia satsuma","Kagoshima Bay","HPD#0885","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008311"
"3202","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008715"
"3203","Lamellibrachia satsuma","Kagoshima Bay","3K#0162","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/74343"
"3204","Lamellibrachia satsuma","Kagoshima Bay","HPD#0686","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2070007536"
"3205","Lamellibrachia satsuma","Kagoshima Bay","HPD#0467","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/115854"
"3206","Lamellibrachia satsuma","Kagoshima Bay","3K#0410","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/71211"
"3207","Lamellibrachia satsuma","Kagoshima Bay","HPD#0686","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2070007546"
"3208","Lamellibrachia satsuma","Kagoshima Bay","HPD#0691","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/33308"
"3209","Lamellibrachia satsuma","Kagoshima Bay","3K#0154","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2930009522"
"3210","Lamellibrachia satsuma","Kagoshima Bay","HPD#0686","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2070009870"
"3211","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008765"
"3212","Lamellibrachia satsuma","Kagoshima Bay","3K#0412","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/71254"
"3213","Lamellibrachia satsuma","Omuro Hole","HPD#1492","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1130036379"
"3214","Lamellibrachia satsuma","Kagoshima Bay","HPD#0467","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/115853"
"3215","Lamellibrachia satsuma","Kagoshima Bay","3K#0164","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/74387"
"3216","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008711"
"3217","Lamellibrachia satsuma","Kagoshima Bay","HPD#0468","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/115806"
"3218","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008707"
"3219","Lamellibrachia satsuma","Kagoshima Bay","3K#0157","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2930009512"
"3220","Lamellibrachia satsuma","Nikko volcano","HPD#1169","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100023801"
"3221","Lamellibrachia satsuma","Kagoshima Bay","HPD#0885","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008309"
"3222","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008679"
"3223","Lamellibrachia satsuma","Kagoshima Bay","3K#0251","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/107238"
"3224","Lamellibrachia satsuma","Kagoshima Bay","HPD#0885","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008312"
"3225","Lamellibrachia satsuma","Kagoshima Bay","HPD#0686","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2070007548"
"3226","Lamellibrachia satsuma","Kagoshima Bay","HPD#0885","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008322"
"3227","Lamellibrachia satsuma","Kagoshima Bay","3K#0510","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/107217"
"3228","Lamellibrachia satsuma","Daikoku volcano","HPD#0491","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2050006548"
"3229","Lamellibrachia satsuma","Kagoshima Bay","3K#0279","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/4058"
"3230","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080017101"
"3231","Lamellibrachia satsuma","Kagoshima Bay","HPD#0468","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/115807"
"3232","Lamellibrachia satsuma","Kagoshima Bay","HPD#0686","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2070007539"
"3233","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008680"
"3234","Lamellibrachia satsuma","Kagoshima Bay","3K#0279","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/4079"
"3235","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008768"
"3236","Lamellibrachia satsuma","Kagoshima Bay","HPD#0692","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/18445"
"3237","Lamellibrachia satsuma","Kagoshima Bay","3K#0247","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2950004335"
"3238","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008729"
"3239","Lamellibrachia satsuma","Kagoshima Bay","HPD#0885","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008313"
"3240","Lamellibrachia satsuma","Kagoshima Bay","3K#0162","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2930009472"
"3241","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008771"
"3242","Lamellibrachia satsuma","Kagoshima Bay","3K#0510","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/107215"
"3243","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008685"
"3244","Lamellibrachia satsuma","Kagoshima Bay","3K#0516","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/107233"
"3245","Lamellibrachia satsuma","Kagoshima Bay","3K#0247","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2950004332"
"3246","Lamellibrachia satsuma","Kagoshima Bay","3K#0157","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2930017420"
"3247","Lamellibrachia satsuma","Kagoshima Bay","HPD#0885","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/44641"
"3248","Lamellibrachia satsuma","Kagoshima Bay","3K#0194","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/74958"
"3249","Lamellibrachia satsuma","Kagoshima Bay","3K#0282","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2960009256"
"3250","Lamellibrachia satsuma","Kagoshima Bay","HPD#0892","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080020895"
"3251","Lamellibrachia satsuma","Kagoshima Bay","HPD#0885","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008315"
"3252","Lamellibrachia satsuma","Kagoshima Bay","HPD#0205","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/24016"
"3253","Lamellibrachia satsuma","Kagoshima Bay","3K#0195","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/74963"
"3254","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008675"
"3255","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008766"
"3256","Lamellibrachia satsuma","Kagoshima Bay","3K#0339","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970012404"
"3257","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080017102"
"3258","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008700"
"3260","Lamellibrachia satsuma","Kagoshima Bay","HPD#0892","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008605"
"3261","Lamellibrachia satsuma","Kagoshima Bay","3K#0516","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/107234"
"3262","Lamellibrachia satsuma","Kagoshima Bay","HPD#0377","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/49911"
"3263","Lamellibrachia satsuma","Kagoshima Bay","HPD#1371","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1120031874"
"3264","Lamellibrachia satsuma","Kagoshima Bay","3K#0339","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970012409"
"3265","Lamellibrachia satsuma","Kagoshima Bay","3K#0510","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/107216"
"3266","Lamellibrachia satsuma","Kagoshima Bay","HPD#0468","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/115861"
"3267","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008733"
"3268","Lamellibrachia satsuma","Kagoshima Bay","3K#0247","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/74155"
"3269","Lamellibrachia satsuma","Kagoshima Bay","DT#DK93-1-NSS DT-15","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2930017417"
"3270","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008677"
"3271","Lamellibrachia satsuma","Kagoshima Bay","HPD#0892","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008606"
"3272","Lamellibrachia satsuma","Kagoshima Bay","HPD#0885","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008321"
"3273","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080017105"
"3274","Lamellibrachia satsuma","Kagoshima Bay","3K#0248","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2950009264"
"3275","Lamellibrachia satsuma","Nikko volcano","HPD#1169","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100023803"
"3276","Lamellibrachia satsuma","Kagoshima Bay","HPD#0885","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008310"
"3277","Lamellibrachia satsuma","Kagoshima Bay","3K#0247","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2950009158"
"3279","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008728"
"3280","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008772"
"3281","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008731"
"3282","Lamellibrachia satsuma","Kagoshima Bay","3K#0406","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/71105"
"3283","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080017104"
"3284","Lamellibrachia satsuma","Kagoshima Bay","HPD#0892","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008608"
"3285","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008763"
"3286","Lamellibrachia satsuma","Kagoshima Bay","HPD#0885","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008325"
"3287","Lamellibrachia satsuma","Kagoshima Bay","2K#0980","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/106999"
"3288","Lamellibrachia satsuma","Kagoshima Bay","3K#0339","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970012405"
"3289","Lamellibrachia satsuma","Kagoshima Bay","HPD#0892","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008607"
"3290","Lamellibrachia satsuma","Kagoshima Bay","3K#0404","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/71057"
"3291","Lamellibrachia satsuma","Kagoshima Bay","HPD#0467","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/115855"
"3292","Lamellibrachia satsuma","Kagoshima Bay","3K#0196","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/74994"
"3293","Lamellibrachia satsuma","Omuro Hole","HPD#1492","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1130036373"
"3294","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008695"
"3295","Lamellibrachia satsuma","Kagoshima Bay","HPD#0885","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080008307"
"3296","Lamellibrachia satsuma","Kagoshima Bay","3K#0247","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/74160"
"3297","Lamellibrachia satsuma","Kagoshima Bay","3K#0248","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2950009168"
"3298","Lamellibrachia satsuma","Kagoshima Bay","HPD#0879","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2080017103"
"3299","Lamellibrachia satsuma","Kagoshima Bay","HPD#0201","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/6719"
"3300","Lamellibrachia satsuma","Kagoshima Bay","3K#0339","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970012407"
"3302","Lamellibrachia satsuma","Kagoshima Bay","HPD#0467","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/115805"
"3303","Lebbeus washingtonianus","Minami-Ensei Knoll","2K#0547","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2910009676"
"3304","Lebbeus washingtonianus","Minami-Ensei Knoll","2K#0549","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2910008843"
"3305","Lebbeus washingtonianus","Sakai","2K#0673","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2930008845"
"3306","Lebbeus washingtonianus","Minami-Ensei Knoll","2K#0547","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2910009678"
"3307","Lepetodrilus elevatus","Alice Springs Field","6K#0140","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2920009612"
"3308","Lepetodrilus elevatus","Alice Springs Field","6K#0141","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2920009610"
"3309","Lepetodrilus japonicus","Sakai","2K#0427","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2890005965"
