Taxon,NamID,fieldNumber,references,freq
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028342,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028349,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028281,172
Paralvinella hessleri,Myojin Knoll,HPD#1810,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150045549,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028348,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028360,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028365,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028364,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028286,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028287,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028273,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028264,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028351,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028312,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028265,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028314,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028322,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028278,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028297,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028359,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028337,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028256,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028335,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028299,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028390,172
Paralvinella hessleri,Myojin Knoll,HPD#1810,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150045552,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028392,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028305,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028275,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028301,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028384,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028306,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028307,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028395,172
Paralvinella hessleri,Myojin Knoll,HPD#0965,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090000601,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028272,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028320,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028268,172
Paralvinella hessleri,Myojin Knoll,HPD#1810,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150045550,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028391,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/4110032034,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028300,172
Paralvinella hessleri,Myojin Knoll,HPD#1519,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1130037233,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028290,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028363,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028253,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028375,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028366,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028285,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028380,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028304,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028377,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028267,172
Paralvinella hessleri,Myojin Knoll,HPD#1651,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042870,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028289,172
Paralvinella hessleri,Myojin Knoll,HPD#1519,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1130037236,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028376,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028298,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028336,172
Paralvinella hessleri,Myojin Knoll,HPD#1493,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1130036398,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028340,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028324,172
Paralvinella hessleri,Myojin Knoll,HPD#1650,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042901,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028339,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028370,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028282,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028280,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028330,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028378,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028291,172
Paralvinella hessleri,Myojin Knoll,HPD#1651,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042881,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028353,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028346,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028295,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028393,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028317,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028333,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028284,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028329,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028332,172
Paralvinella hessleri,Myojin Knoll,HPD#1651,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042864,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028262,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028249,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028251,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028381,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028331,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028372,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028379,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028361,172
Paralvinella hessleri,Myojin Knoll,HPD#1126,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017951,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028255,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028319,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028323,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028261,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028294,172
Paralvinella hessleri,Myojin Knoll,HPD#0818,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/4080036503,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028258,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028302,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028338,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028347,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028326,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028371,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028325,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028374,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028254,172
Paralvinella hessleri,Myojin Knoll,HPD#1127,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100018087,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028357,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028354,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028358,172
Paralvinella hessleri,Myojin Knoll,HPD#1519,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1130037235,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028283,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028277,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028252,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028250,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028315,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028293,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028362,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028321,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028292,172
Paralvinella hessleri,Myojin Knoll,HPD#1127,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100018089,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028373,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028318,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028259,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028288,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028327,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028316,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028383,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028260,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028274,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028334,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028355,172
Paralvinella hessleri,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028328,172
Shinkaia crosnieri,"SPOT, Hatoma Knoll",6K#0999,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2060007759,339
Shinkaia crosnieri,"SPOT, Hatoma Knoll",HPD#1038,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002664,339
Shinkaia crosnieri,"SPOT, Hatoma Knoll",HPD#1030,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/97681,339
Shinkaia crosnieri,"SPOT, Hatoma Knoll",2K#1275,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/21973,339
Shinkaia crosnieri,"SPOT, Hatoma Knoll",HPD#1028,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002473,339
